GDLX, GDLY,GDLZ, GDRX, GDRY, GDRZ, PL, PR, HR, GSR, ConationLevel, PredictedConation
2.00459354296811E-09,2.05128163940542E-08,1.502402916933E-11,5.90412805554586E-08,1.47599693801415E-07,5.00550605666233E-08,4.94,4.43,7.22,0.00138178705161125,4,0
2.00459354296811E-09,2.05128163940542E-08,1.502402916933E-11,5.90412805554586E-08,1.47599693801415E-07,5.00550605666233E-08,4.94,4.43,7.22,0.00138178705161125,4,0
8.05654173497503E-08,1.56118376553877E-07,5.00325211387402E-08,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.96,4.48,7.22,0.00138178705161125,4,0
8.05654173497503E-08,1.56118376553877E-07,5.00325211387402E-08,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.96,4.48,7.22,0.00138178705161125,4,0
8.05654173497503E-08,1.56118376553877E-07,5.00325211387402E-08,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.96,4.48,7.22,0.00138178705161125,4,0
1.09564278602369E-07,2.10614447610897E-07,1.00002539127947E-07,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.98,4.48,7.22,0.00138178705161125,4,0
1.09564278602369E-07,2.10614447610897E-07,1.00002539127947E-07,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.98,4.48,7.22,0.00138178705161125,4,0
1.09564278602369E-07,2.10614447610897E-07,1.00002539127947E-07,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.98,4.48,7.22,0.00138178705161125,4,0
1.09564278602369E-07,2.10614447610897E-07,1.00002539127947E-07,2.05089854295192E-08,1.34058129227622E-07,1.00087581705364E-07,4.98,4.48,7.22,0.00131884766104275,4,0
9.50681025129185E-09,5.70328279921451E-08,2.50220266026499E-08,5.33173860458975E-09,6.03767176979446E-08,5.68017206910584E-08,5.01,4.55,7.22,0.00216186496874611,4,0
9.50681025129185E-09,5.70328279921451E-08,2.50220266026499E-08,5.33173860458975E-09,6.03767176979446E-08,5.68017206910584E-08,5.01,4.55,7.22,0.00216186496874611,4,0
9.50681025129185E-09,5.70328279921451E-08,2.50220266026499E-08,5.33173860458975E-09,6.03767176979446E-08,5.68017206910584E-08,5.01,4.55,7.22,0.00216186496874611,4,0
5.55323909823539E-08,1.50095041327368E-07,8.00498022496074E-08,1.38435350310295E-07,8.1925274571414E-08,1.06831738451376E-07,5.02,4.45,7.22,0.00216186496874611,4,0
5.55323909823539E-08,1.50095041327368E-07,8.00498022496074E-08,1.38435350310295E-07,8.1925274571414E-08,1.06831738451376E-07,5.02,4.45,7.22,0.00216186496874611,4,0
7.35471291965544E-08,1.57601572555045E-07,8.00498022496074E-08,1.38435350310295E-07,8.1925274571414E-08,1.06831738451376E-07,5.02,4.45,7.22,0.00216186496874611,4,0
9.15596380979682E-08,2.08639653314466E-07,9.50588076528493E-08,1.53074679306322E-06,2.68538440776249E-06,3.89697938110527E-06,5.03,4.45,7.22,0.00334888706565925,4,0
9.15596380979682E-08,2.08639653314466E-07,9.50588076528493E-08,1.53074679306322E-06,2.68538440776249E-06,3.89697938110527E-06,5.03,4.45,7.22,0.00334888706565925,4,0
1.02055066392913E-07,2.10133428225981E-07,9.50588076528493E-08,1.54723772305173E-06,2.69487918563466E-06,3.89697938110527E-06,5.04,4.44,7.22,0.00334888706565925,4,0
1.02055066392913E-07,2.10133428225981E-07,9.50588076528493E-08,1.54723772305173E-06,2.69487918563466E-06,3.89697938110527E-06,5.04,4.44,7.22,0.00334888706565925,4,0
1.02055066392913E-07,2.10133428225981E-07,9.50588076528493E-08,1.56124612809475E-06,2.52177532331727E-06,3.99703941712688E-06,5.04,4.55,7.22,0.00334888706565925,4,0
9.45552974073189E-08,2.85187995560847E-07,8.00585468657586E-08,1.56124612809475E-06,2.52177532331727E-06,3.99703941712688E-06,5.04,4.55,7.22,0.00334888706565925,4,0
9.45552974073189E-08,2.85187995560847E-07,8.00585468657586E-08,1.56124612809475E-06,2.52177532331727E-06,3.99703941712688E-06,5.04,4.55,7.22,0.00334888706565925,4,0
9.45552974073189E-08,2.85187995560847E-07,8.00585468657586E-08,1.56124612809475E-06,2.52177532331727E-06,3.99703941712688E-06,5.04,4.55,7.22,0.00334888706565925,4,0
9.45552974073189E-08,2.85187995560847E-07,8.00585468657586E-08,2.42670832503366E-07,6.20385295082788E-08,5.00425404177546E-08,5.04,4.61,7.22,0.00334888706565925,4,0
6.40315029419197E-08,4.19295934523311E-07,1.50110086071663E-07,1.37082080355682E-07,1.78134536037956E-07,5.00400307710346E-08,5.07,4.64,7.22,0.00337117664199837,4,0
6.40315029419197E-08,4.19295934523311E-07,1.50110086071663E-07,1.37082080355682E-07,1.78134536037956E-07,5.00400307710346E-08,5.07,4.64,7.22,0.00337117664199837,4,0
5.4021843668046E-08,4.56831593399243E-07,1.50110086071663E-07,1.37082080355682E-07,1.78134536037956E-07,5.00400307710346E-08,5.08,4.64,7.22,0.00337117664199837,4,0
2.85046572870654E-08,4.61837700920947E-07,1.50110086071663E-07,4.85062856460452E-08,2.56713042892247E-07,1.50130118110906E-07,5.1,4.65,7.22,0.00337117664199837,4,0
2.85046572870654E-08,4.61837700920947E-07,1.50110086071663E-07,4.85062856460452E-08,2.56713042892247E-07,1.50130118110906E-07,5.1,4.65,7.22,0.00337117664199837,4,0
2.85084582381014E-08,4.57843376501034E-07,1.50110086071663E-07,6.0164564892646E-09,3.17747289271034E-07,2.00160136121713E-07,5.12,4.66,7.22,0.00337117664199837,4,0
2.85084582381014E-08,4.57843376501034E-07,1.50110086071663E-07,6.0164564892646E-09,3.17747289271034E-07,2.00160136121713E-07,5.12,4.66,7.22,0.00337117664199837,4,0
2.80185178004809E-08,1.32639706598115E-07,5.00500500500495E-08,5.40301538342785E-08,1.65649015180873E-07,1.001001001001E-07,5.13,4.68,7.22,0.00337117664199837,4,0
8.25425438421585E-08,2.80110122560774E-08,2.99850074962519E-08,1.11054655687269E-07,7.35412165009193E-08,1.0005753314413E-07,5.16,4.73,7.22,0.00337106709370144,4,0
8.25425438421585E-08,2.80110122560774E-08,2.99850074962519E-08,1.11054655687269E-07,7.35412165009193E-08,1.0005753314413E-07,5.16,4.73,7.22,0.00337106709370144,4,0
8.40460735612795E-08,2.60098616508194E-08,2.99850074962519E-08,1.14561138895148E-07,8.95549285517333E-08,1.0005753314413E-07,5.16,4.75,7.22,0.00337106709370144,4,0
8.40460735612795E-08,2.60098616508194E-08,2.99850074962519E-08,1.14561138895148E-07,8.95549285517333E-08,1.0005753314413E-07,5.16,4.75,7.22,0.00337106709370144,4,0
8.40460735612795E-08,2.60098616508194E-08,2.99850074962519E-08,1.14561138895148E-07,8.95549285517333E-08,1.0005753314413E-07,5.16,4.75,7.22,0.00337106709370144,4,0
9.05588111181558E-08,4.00773567590853E-09,3.49910147049023E-08,1.17078177544269E-07,1.35098946367182E-07,1.0005753314413E-07,5.16,4.76,7.22,-0.00550848517076379,4,0
2.05987148369999E-07,6.45063975501126E-09,3.00065135358884E-08,4.67859574919814E-07,4.54394782660314E-07,3.49912629095579E-07,5.4,4.93,7.22,-0.00550848517076379,4,0
2.05987148369999E-07,6.45063975501126E-09,3.00065135358884E-08,4.67859574919814E-07,4.54394782660314E-07,3.49912629095579E-07,5.4,4.93,7.22,-0.00550848517076379,4,0
1.69460427532692E-07,3.80766772357839E-08,4.50155189391303E-08,7.23507758624832E-07,7.02038163483602E-07,5.00002683127999E-07,5.47,4.99,7.22,-0.00550848517076379,4,0
1.75468236783096E-07,1.66704804963191E-07,8.00505539741654E-08,8.17105159067709E-07,8.09147875277061E-07,5.50052733178048E-07,5.44,5.02,7.22,-0.00550848517076379,4,0
1.75468236783096E-07,1.66704804963191E-07,8.00505539741654E-08,8.17105159067709E-07,8.09147875277061E-07,5.50052733178048E-07,5.44,5.02,7.22,-0.00550848517076379,4,0
1.75468236783096E-07,1.66704804963191E-07,8.00505539741654E-08,8.17105159067709E-07,8.09147875277061E-07,5.50052733178048E-07,5.44,5.02,7.22,-0.00550848517076379,4,0
1.62474083339401E-07,1.90222969819914E-07,6.00735528830376E-08,8.35637526190792E-07,8.59200911209055E-07,5.50052733178048E-07,5.45,5.02,7.22,-0.00550848517076379,4,0
1.12429642260339E-07,2.60293240210377E-07,8.00935729030576E-08,8.22130422929837E-07,8.8322834067975E-07,5.50072765217292E-07,5.4,5.03,7.22,0.00337178302862284,4,0
1.12429642260339E-07,2.60293240210377E-07,8.00935729030576E-08,8.22130422929837E-07,8.8322834067975E-07,5.50072765217292E-07,5.4,5.03,7.22,0.00337178302862284,4,0
1.01920258736245E-07,2.3677810551546E-07,7.50903207891836E-08,8.0661613464866E-07,8.80723409336396E-07,5.50072765217292E-07,5.41,5.05,7.22,0.00337178302862284,4,0
7.24152832128342E-08,1.89237259663427E-07,6.00753054732367E-08,7.45556399770187E-07,7.59128365131909E-07,4.49980171992048E-07,5.44,5.06,7.22,0.00337178302862284,4,0
7.24152832128342E-08,1.89237259663427E-07,6.00753054732367E-08,7.45556399770187E-07,7.59128365131909E-07,4.49980171992048E-07,5.44,5.06,7.22,0.00337178302862284,4,0
6.20270901370434E-08,1.69667956685417E-07,5.50507976325195E-08,7.45556399770187E-07,7.59128365131909E-07,4.49980171992048E-07,5.46,5.06,7.22,0.00337178302862284,4,0
6.20270901370434E-08,1.69667956685417E-07,5.50507976325195E-08,7.45556399770187E-07,7.59128365131909E-07,4.49980171992048E-07,5.46,5.06,7.22,0.00337178302862284,4,0
6.20270901370434E-08,1.69667956685417E-07,5.50507976325195E-08,7.45556399770187E-07,7.59128365131909E-07,4.49980171992048E-07,5.46,5.06,7.22,0.00337178302862284,4,0
1.17569426012488E-07,3.45167671501233E-08,5.00375384234592E-09,5.50740093726107E-08,1.25643138563789E-07,5.00400280135958E-08,5.48,5.1,7.22,0.00337166003721053,4,0
1.17569426012488E-07,3.45167671501233E-08,5.00375384234592E-09,5.50740093726107E-08,1.25643138563789E-07,5.00400280135958E-08,5.48,5.1,7.22,0.00337166003721053,4,0
1.34085191049321E-07,1.59957193925436E-08,5.00225121388811E-09,6.45488637669705E-08,5.5050332681642E-08,1.00220364537528E-11,5.47,5.15,7.22,0.00337166003721053,4,0
8.15622247817915E-08,1.02181001188708E-07,3.00620407055531E-08,7.90435713361797E-08,2.58434077084258E-08,9.25509752261353E-11,5.45,5.06,7.22,0.00337166003721053,4,0
8.15622247817915E-08,1.02181001188708E-07,3.00620407055531E-08,7.90435713361797E-08,2.58434077084258E-08,9.25509752261353E-11,5.45,5.06,7.22,0.00337166003721053,4,0
8.15622247817915E-08,1.02181001188708E-07,3.00620407055531E-08,1.22087140246562E-07,2.68214090518028E-09,5.01426010252762E-08,5.45,5.07,7.22,0.00337166003721053,4,0
1.52615183480375E-07,6.89646420026034E-09,4.97699893282309E-09,1.52605003259007E-07,2.62201041174183E-08,5.01426010252762E-08,5.4,5.1,7.22,0.00337148164287411,4,0
1.52615183480375E-07,6.89646420026034E-09,4.97699893282309E-09,1.52605003259007E-07,2.62201041174183E-08,5.01426010252762E-08,5.4,5.1,7.22,0.00337148164287411,4,0
1.52615183480375E-07,6.89646420026034E-09,4.97699893282309E-09,1.42084949364945E-07,3.37029415300184E-08,8.25289387723824E-11,5.4,5.14,7.22,0.00337148164287411,4,0
1.73125737076435E-07,5.94432350449287E-08,1.49860079425541E-08,1.42084949364945E-07,3.37029415300184E-08,8.25289387723824E-11,5.35,5.14,7.22,0.00337148164287411,4,0
1.73125737076435E-07,5.94432350449287E-08,1.49860079425541E-08,1.42084949364945E-07,3.37029415300184E-08,8.25289387723824E-11,5.35,5.14,7.22,0.00337148164287411,4,0
1.92134663726511E-07,1.03983873424724E-07,2.49965189791426E-08,7.20443259714214E-08,2.78379371843046E-08,8.25289387723824E-11,5.36,5.12,7.22,0.00337148164287411,4,0
2.15111276709901E-07,8.87241130616225E-09,5.08999857185051E-09,1.40123620822637E-07,2.11759402478736E-08,5.01275694752547E-08,5.45,5.13,7.22,0.00337148164287411,4,0
2.15111276709901E-07,8.87241130616225E-09,5.08999857185051E-09,1.40123620822637E-07,2.11759402478736E-08,5.01275694752547E-08,5.45,5.13,7.22,0.00337148164287411,4,0
2.61650384501073E-07,5.74278726374833E-08,2.51025046975529E-08,3.67358681658538E-07,2.98257685869538E-07,2.00190180922352E-07,5.53,5.06,7.22,0.00337148164287411,4,0
2.61650384501073E-07,5.74278726374833E-08,2.51025046975529E-08,3.67358681658538E-07,2.98257685869538E-07,2.00190180922352E-07,5.53,5.06,7.22,0.00337148164287411,4,0
2.61650384501073E-07,5.74278726374833E-08,2.51025046975529E-08,4.76444723112092E-07,3.3028190345148E-07,2.00182667028034E-07,5.53,4.94,7.22,-0.00550844398556324,4,0
2.61650384501073E-07,5.74278726374833E-08,2.51025046975529E-08,4.76444723112092E-07,3.3028190345148E-07,2.00182667028034E-07,5.53,4.94,7.22,-0.00550844398556324,4,0
8.00354102014951E-08,1.0470376281132E-07,5.01325362286325E-08,6.89644761129179E-07,7.37114584563433E-07,4.50390344809243E-07,5.51,5.03,7.22,-0.00550844398556324,4,0
8.00354102014951E-08,1.0470376281132E-07,5.01325362286325E-08,6.89644761129179E-07,7.37114584563433E-07,4.50390344809243E-07,5.51,5.03,7.22,-0.00550844398556324,4,0
8.10401676536546E-08,1.81250068114798E-07,1.00160051361956E-07,6.92151996437735E-07,6.97091196989138E-07,4.50390344809243E-07,5.5,4.97,7.22,-0.00550844398556324,4,0
7.84992497717181E-07,2.81179167138441E-06,2.5040263480625E-07,6.93333029874726E-07,3.98978972739462E-07,3.50667864498251E-07,4.67,4.63,7.22,-0.00550844398556324,4,0
7.84992497717181E-07,2.81179167138441E-06,2.5040263480625E-07,6.93333029874726E-07,3.98978972739462E-07,3.50667864498251E-07,4.67,4.63,7.22,-0.00550844398556324,4,0
7.84992497717181E-07,2.81179167138441E-06,2.5040263480625E-07,6.93333029874726E-07,3.98978972739462E-07,3.50667864498251E-07,4.67,4.63,7.22,0.00337156395876213,4,0
2.87933701742166E-07,3.07351996348279E-06,2.50766085605692E-07,2.32539804597858E-07,2.29195006106132E-06,2.51397645745101E-07,3.84,4.16,7.22,0.00337156395876213,4,0
6.04345583363969E-08,2.46936865272332E-06,2.00738570472368E-07,7.82158119215217E-07,2.70242942321006E-06,5.01535221411718E-07,4.79,4.68,7.22,0.00337115333017076,4,0
6.04345583363969E-08,2.46936865272332E-06,2.00738570472368E-07,7.82158119215217E-07,2.70242942321006E-06,5.01535221411718E-07,4.79,4.68,7.22,0.00337115333017076,4,0
1.25480583152406E-07,1.70031055653014E-06,3.50678594462773E-07,6.28251700994032E-07,1.74593029382439E-06,5.51915309520561E-07,5.11,4.98,7.22,0.00337115333017076,4,0
1.25480583152406E-07,1.70031055653014E-06,3.50678594462773E-07,6.28251700994032E-07,1.74593029382439E-06,5.51915309520561E-07,5.11,4.98,7.22,0.00337115333017076,4,0
1.25480583152406E-07,1.70031055653014E-06,3.50678594462773E-07,6.28251700994032E-07,1.74593029382439E-06,5.51915309520561E-07,5.11,4.98,7.22,0.00337115333017076,4,0
1.25480583152406E-07,1.70031055653014E-06,3.50678594462773E-07,8.3920039085085E-07,3.9760040915177E-07,4.90474464859096E-06,5.11,5.1,7.22,0.00337115333017076,4,0
1.25480583152406E-07,1.70031055653014E-06,3.50678594462773E-07,8.3920039085085E-07,3.9760040915177E-07,4.90474464859096E-06,5.11,5.1,7.22,0.00337115333017076,4,0
9.90582194389178E-07,1.19125242038499E-06,4.5006714931859E-07,8.3920039085085E-07,3.9760040915177E-07,4.90474464859096E-06,5.17,5.1,7.22,0.00337115333017076,4,0
9.90582194389178E-07,1.19125242038499E-06,4.5006714931859E-07,8.3920039085085E-07,3.9760040915177E-07,4.90474464859096E-06,5.17,5.1,7.22,0.00337115333017076,4,0
1.63614744653298E-07,3.84502378652186E-07,4.98505861023377E-06,9.13243637856802E-07,9.5139490733504E-07,4.80466458353731E-06,5.34,5.24,7.22,0.00337172877745822,4,0
1.63614744653298E-07,3.84502378652186E-07,4.98505861023377E-06,9.13744113308481E-07,9.85427238049218E-07,4.80466458353731E-06,5.34,5.26,7.22,0.00337172877745822,4,0
1.63614744653298E-07,3.84502378652186E-07,4.98505861023377E-06,9.13744113308481E-07,9.85427238049218E-07,4.80466458353731E-06,5.34,5.26,7.22,0.00337172877745822,4,0
6.25575203806306E-07,1.98209619408833E-06,4.75549351212472E-07,3.06977509034438E-07,1.11705566391303E-06,3.00160079032807E-07,5.39,5.27,7.22,0.00337172877745822,4,0
6.25575203806306E-07,1.98209619408833E-06,4.75549351212472E-07,3.06977509034438E-07,1.11705566391303E-06,3.00160079032807E-07,5.39,5.27,7.22,0.00337172877745822,4,0
2.73704216444571E-07,1.31341983064382E-06,4.75549351212472E-07,1.27129428904001E-07,1.57767079803886E-06,3.00160079032807E-07,5.38,5.28,7.22,0.00337172877745822,4,0
5.05205771872055E-08,5.48255297212447E-07,3.00347578540062E-08,8.35495006298573E-08,8.86662083054811E-07,1.00080065053645E-07,5.37,5.29,7.22,0.00337172877745822,4,0
5.05205771872055E-08,5.48255297212447E-07,3.00347578540062E-08,8.35495006298573E-08,8.86662083054811E-07,1.00080065053645E-07,5.37,5.29,7.22,0.00337172877745822,4,0
5.05205771872055E-08,5.48255297212447E-07,3.00347578540062E-08,8.35495006298573E-08,8.86662083054811E-07,1.00080065053645E-07,5.37,5.29,7.22,0.00337133128840251,4,0
1.14961663820124E-07,2.45060103759757E-07,9.99876341175947E-09,3.05983020411238E-07,1.62653661121686E-07,1.00025048533284E-07,5.38,5.21,7.22,0.00337133128840251,4,0
1.14961663820124E-07,2.45060103759757E-07,9.99876341175947E-09,3.05983020411238E-07,1.62653661121686E-07,1.00025048533284E-07,5.38,5.21,7.22,0.00337133128840251,4,0
1.9151540309001E-07,7.1907117783405E-08,4.00152719656758E-08,2.80460199962888E-07,2.35216882937093E-08,4.99800079968013E-08,5.4,5.25,7.22,0.00337133128840251,4,0
2.41527918108036E-07,9.50524979637409E-08,2.50195093561682E-08,2.34406942354351E-07,5.69377206932345E-08,4.99800079968013E-08,5.41,5.32,7.22,0.00337133128840251,4,0
2.41527918108036E-07,9.50524979637409E-08,2.50195093561682E-08,2.34406942354351E-07,5.69377206932345E-08,4.99800079968013E-08,5.41,5.32,7.22,0.00337133128840251,4,0
2.51537126676091E-07,1.15571615960841E-07,2.50195093561682E-08,2.34406942354351E-07,5.69377206932345E-08,4.99800079968013E-08,5.4,5.32,7.22,0.00337133128840251,4,0
2.73057269124161E-07,1.06056234138123E-07,2.50195093561682E-08,1.48827542892583E-07,1.82050799187858E-07,7.0042053248778E-11,5.41,5.31,7.22,0.00336849496189692,4,0
2.73057269124161E-07,1.06056234138123E-07,2.50195093561682E-08,1.48827542892583E-07,1.82050799187858E-07,7.0042053248778E-11,5.41,5.31,7.22,0.00336849496189692,4,0
2.03008109593612E-07,9.50508327169893E-08,3.00230118078844E-08,9.53044422750359E-08,2.69614873148008E-07,7.0042053248778E-11,5.4,5.35,7.22,0.00336849496189692,4,0
2.03008109593612E-07,9.50508327169893E-08,3.00230118078844E-08,9.53044422750359E-08,2.69614873148008E-07,7.0042053248778E-11,5.4,5.35,7.22,0.00336849496189692,4,0
2.03008109593612E-07,9.50508327169893E-08,3.00230118078844E-08,9.53044422750359E-08,2.69614873148008E-07,7.0042053248778E-11,5.4,5.35,7.22,0.00336849496189692,4,0
9.35638944839782E-08,1.07573840324033E-07,3.50210126075646E-08,1.28626497656376E-07,2.01685070884402E-07,5.00500500500501E-08,5.4,5.35,7.22,0.00336849496189692,4,0
9.35638944839782E-08,1.07573840324033E-07,3.50210126075646E-08,1.28626497656376E-07,2.01685070884402E-07,5.00500500500501E-08,5.4,5.35,7.22,0.00336849496189692,4,0
1.17841033516274E-06,1.10636636458526E-06,2.00137605966593E-07,1.85376381612006E-06,1.74657716201127E-06,2.20480586062287E-10,5.15,5.35,7.22,0.00315380258806123,4,0
1.17841033516274E-06,1.10636636458526E-06,2.00137605966593E-07,1.85376381612006E-06,1.74657716201127E-06,2.20480586062287E-10,5.15,5.35,7.22,0.00315380258806123,4,0
1.99281487957529E-06,1.6124588778049E-06,5.50540569374512E-07,1.85376381612006E-06,1.74657716201127E-06,2.20480586062287E-10,5.03,5.35,7.22,0.00315380258806123,4,0
2.38757759933309E-06,1.83677680950243E-06,8.00315771692426E-07,2.23599007572333E-06,1.86129105492952E-06,1.00130561513228E-07,4.98,5.23,7.22,0.00315380258806123,4,0
2.38757759933309E-06,1.83677680950243E-06,8.00315771692426E-07,2.23599007572333E-06,1.86129105492952E-06,1.00130561513228E-07,4.98,5.23,7.22,0.00315380258806123,4,0
2.55421699541256E-06,1.93135965900694E-06,8.50363316860336E-07,2.250511225228E-06,1.86880905354212E-06,1.50178106681137E-07,4.95,5.22,7.22,0.00315380258806123,4,0
2.55421699541256E-06,1.93135965900694E-06,8.50363316860336E-07,2.31857333346623E-06,1.95889072975478E-06,1.50178106681137E-07,4.95,5.21,7.22,0.00315380258806123,4,0
2.55421699541256E-06,1.93135965900694E-06,8.50363316860336E-07,2.31857333346623E-06,1.95889072975478E-06,1.50178106681137E-07,4.95,5.21,7.22,0.00315380258806123,4,0
2.55421699541256E-06,1.93135965900694E-06,8.50363316860336E-07,2.31857333346623E-06,1.95889072975478E-06,1.50178106681137E-07,4.95,5.21,7.22,0.00293636599383137,4,0
2.58419437966368E-06,1.97936653632228E-06,8.50348292831167E-07,2.39802349884193E-06,2.00136265097891E-06,1.00213082198275E-07,4.91,5.21,7.22,0.00293636599383137,4,0
2.58419437966368E-06,1.97936653632228E-06,8.50348292831167E-07,2.39802349884193E-06,2.00136265097891E-06,1.00213082198275E-07,4.91,5.21,7.22,0.00293636599383137,4,0
2.58419437966368E-06,1.97936653632228E-06,8.50348292831167E-07,2.39802349884193E-06,2.00136265097891E-06,1.00213082198275E-07,4.91,5.21,7.22,0.00293636599383137,4,0
2.51513567976877E-06,1.93682827669949E-06,8.00305756675434E-07,2.36149304855979E-06,1.98785281927361E-06,1.00213082198275E-07,4.9,5.21,7.22,0.00293636599383137,4,0
1.97480867157734E-06,1.57861824882242E-06,7.50258211507525E-07,2.08832518950141E-06,1.64465104593653E-06,1.50220567297013E-07,4.9,5.19,7.22,0.00293636599383137,4,0
1.97480867157734E-06,1.57861824882242E-06,7.50258211507525E-07,2.08832518950141E-06,1.64465104593653E-06,1.50220567297013E-07,4.9,5.19,7.22,0.00293636599383137,4,0
